STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Violent Crimes,Property Crimes,Total Crimes
Assam,NAGAON,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,NALBARI,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,R.P.O.,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,SIBSAGAR,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,SONITPUR,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,TINSUKIA,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,ARARIA,2002,5,12,0,0,0,0,3,3,0,17,20,0,40
Bihar,ARWAL,2002,0,0,0,0,0,1,0,2,0,2,0,1,5
Bihar,AURANGABAD,2002,0,0,0,0,0,0,11,11,0,0,11,0,22
Bihar,BAGAHA,2002,0,0,0,0,0,0,0,22,0,0,0,0,22
Bihar,BANKA,2002,0,0,0,0,0,0,0,3,0,5,0,0,8
Bihar,BEGUSARAI,2002,0,0,0,0,0,0,3,29,0,11,3,0,43
Bihar,BETTIAH,2002,5,0,0,0,0,0,83,25,0,0,88,0,113
Bihar,BHABHUA,2002,1,0,0,0,0,0,0,0,0,8,1,0,9
Bihar,BHAGALPUR,2002,0,2,0,0,0,0,0,41,0,39,2,0,82
Bihar,BHOJPUR,2002,0,0,0,0,0,0,0,2,1,3,0,0,6
Bihar,BUXAR,2002,0,0,0,0,0,0,15,15,15,0,15,0,45
Bihar,DARBHANGA,2002,0,0,0,0,0,0,0,43,0,0,0,0,43
Bihar,GAYA,2002,0,1,0,0,0,0,6,45,0,0,7,0,52
Bihar,GOPALGANJ,2002,0,0,0,0,0,3,7,8,0,3,7,3,21
Bihar,JAMALPUR RLY.,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,JAMUI,2002,0,0,0,0,0,0,1,0,3,0,1,0,4
Bihar,JEHANABAD,2002,9,3,0,2,4,0,0,22,0,0,12,6,40
Bihar,KATIHAR,2002,0,0,0,0,0,0,21,21,0,0,21,0,42
Bihar,KATIHAR RLY.,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,KHAGARIA,2002,0,0,0,0,0,0,5,0,0,2,5,0,7
Bihar,KISHANGANJ,2002,0,0,0,0,0,0,0,4,2,4,0,0,10
Bihar,LAKHISARAI,2002,1,0,1,0,0,0,0,2,0,0,2,0,4
Bihar,MADHEPURA,2002,1,2,0,1,0,1,1,1,4,0,4,2,11
Bihar,MADHUBANI,2002,0,0,0,0,0,0,51,104,71,69,51,0,295
Bihar,MOTIHARI,2002,9,4,0,0,0,0,9,11,0,11,22,0,44
Bihar,MUNGER,2002,0,0,0,0,0,1,3,11,0,7,3,1,22
Bihar,MUZAFFARPUR,2002,0,0,0,0,0,0,16,16,0,0,16,0,32
Bihar,MUZAFFARPUR RLY.,2002,0,0,0,0,0,0,0,1,1,0,0,0,2
Bihar,NALANDA,2002,1,2,0,0,0,1,23,47,8,22,26,1,104
Bihar,NAUGACHIA,2002,0,1,0,0,0,0,0,0,0,1,1,0,2
Bihar,NAWADAH,2002,0,0,0,0,0,0,45,12,1,0,45,0,58
Bihar,PATNA,2002,1,1,0,0,0,1,5,33,0,11,7,1,52
Bihar,PATNA RLY.,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,PURNEA,2002,0,1,0,0,0,0,2,11,0,9,3,0,23
Bihar,ROHTAS,2002,0,0,0,0,0,0,0,30,0,0,0,0,30
Bihar,SAHARSA,2002,0,0,0,0,0,0,10,10,0,0,10,0,20
Bihar,SAMASTIPUR,2002,0,5,0,0,0,0,2,0,0,0,7,0,7
Bihar,SARAN,2002,0,0,0,0,0,0,23,0,0,0,23,0,23
Bihar,SHEIKHPURA,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,SHEOHAR,2002,0,0,0,0,0,0,0,15,0,0,0,0,15
Bihar,SITAMARHI,2002,0,2,0,0,0,0,4,37,2,20,6,0,65
Bihar,SIWAN,2002,0,0,0,0,0,0,11,11,0,0,11,0,22
Bihar,SUPAUL,2002,0,0,0,0,0,0,0,5,5,0,0,0,10
Bihar,VAISHALI,2002,0,0,0,0,0,0,0,62,0,62,0,0,124
Chhattisgarh,BALRAMPUR,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,BILASPUR,2002,3,3,1,1,0,4,13,32,0,36,20,5,93
Chhattisgarh,BIZAPUR,2002,1,0,0,0,0,0,0,0,0,1,1,0,2
Chhattisgarh,DANTEWARA,2002,0,0,0,0,0,0,0,0,0,3,0,0,3
Chhattisgarh,DHAMTARI,2002,0,1,1,0,0,0,0,0,0,6,2,0,8
Chhattisgarh,DURG,2002,2,11,1,0,0,0,4,22,0,15,18,0,55
Chhattisgarh,GRP RAIPUR,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,JAGDALPUR,2002,0,1,0,0,0,0,0,6,0,0,1,0,7
Chhattisgarh,JANJGIR,2002,0,2,0,0,0,0,0,0,0,17,2,0,19
Chhattisgarh,JASHPUR,2002,0,0,0,0,0,0,2,0,0,2,2,0,4
Chhattisgarh,KABIRDHAM,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,KANKER,2002,1,3,0,0,0,0,0,0,0,4,4,0,8
Chhattisgarh,KORBA,2002,0,1,0,0,0,0,11,0,0,7,12,0,19
Chhattisgarh,KORIYA,2002,0,1,0,0,0,0,0,0,0,7,1,0,8
Chhattisgarh,MAHASAMUND,2002,2,6,2,0,0,0,8,17,0,0,18,0,35
Chhattisgarh,RAIGARH,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,RAIPUR,2002,2,17,2,0,0,1,34,0,0,65,55,1,121
Chhattisgarh,RAJNANDGAON,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,SARGUJA,2002,0,18,3,0,0,0,0,0,22,18,21,0,61
Goa,NORTH GOA,2002,0,0,0,0,0,0,0,0,0,1,0,0,1
Goa,SOUTH GOA,2002,0,0,0,0,0,0,0,1,0,0,0,0,1
Gujarat,AHMEDABAD COMMR.,2002,7,0,2,0,0,0,14,13,1,2,23,0,39
Gujarat,AHMEDABAD RURAL,2002,1,0,0,0,0,1,11,18,0,25,12,1,56
Gujarat,AHWA-DANG,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat,AMRELI,2002,2,0,3,0,0,0,6,21,0,29,11,0,61
Gujarat,ANAND,2002,0,0,1,0,0,0,5,8,5,11,6,0,30
Gujarat,BHARUCH,2002,0,0,0,1,1,0,2,7,0,3,2,2,14
Gujarat,BHAVNAGAR,2002,4,1,0,0,0,3,12,14,0,20,17,3,54
Gujarat,DAHOD,2002,0,0,0,9,12,0,3,1,0,12,3,21,37
Gujarat,GANDHINAGAR,2002,0,3,1,0,0,1,29,0,0,6,33,1,40
Gujarat,HIMATNAGAR,2002,1,0,0,0,2,1,7,18,0,18,8,3,47
Gujarat,JAMNAGAR,2002,0,3,2,0,3,0,18,5,0,36,23,3,67
Gujarat,JUNAGADH,2002,1,0,2,1,0,1,17,11,0,63,20,2,96
Gujarat,KHEDA NORTH,2002,0,0,1,0,1,0,2,20,0,10,3,1,34
Gujarat,KUTCH,2002,2,0,2,0,1,0,40,5,0,14,44,1,64
Gujarat,MEHSANA,2002,0,1,2,0,0,0,15,51,0,33,18,0,102
Gujarat,NARMADA,2002,0,0,0,0,0,0,0,2,0,1,0,0,3
Gujarat,NAVSARI,2002,0,0,0,0,0,0,0,3,0,6,0,0,9
Gujarat,PALANPUR,2002,1,3,2,0,0,0,5,54,0,88,11,0,153
Gujarat,PANCHMAHAL,2002,0,0,0,0,0,0,2,7,0,30,2,0,39
Gujarat,PATAN,2002,0,2,1,0,0,1,16,0,0,37,19,1,57
Gujarat,PORBANDAR,2002,0,0,0,0,0,0,2,8,0,6,2,0,16
Gujarat,RAJKOT COMMR.,2002,0,1,2,0,0,0,3,11,0,5,6,0,22
Gujarat,RAJKOT RURAL,2002,1,1,0,0,1,1,45,2,0,17,47,2,68
Gujarat,SURAT COMMR.,2002,0,1,0,0,0,0,0,9,0,2,1,0,12
Gujarat,SURAT RURAL,2002,11,0,0,0,2,1,17,2,0,48,28,3,81
Gujarat,SURENDRANAGAR,2002,2,0,3,0,1,2,65,24,0,17,70,3,114
Gujarat,VADODARA COMMR.,2002,0,0,2,0,0,0,1,2,0,7,3,0,12
Gujarat,VADODARA RURAL,2002,0,1,0,0,0,0,2,6,0,9,3,0,18
Gujarat,VALSAD,2002,1,0,0,0,0,1,1,10,0,7,2,1,20
